,spotify_genre,track_duration_s,explicit_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spotify_popularity,main_artist,artist_list,song,index_empty_val
2640,,,,,,,,,,,,,,,,The Disco Sound Of Andre Gagnon,['The Disco Sound Of Andre Gagnon'],Wow,20287
2641,[],,,,,,,,,,,,,,,Jonathan Cain,['Jonathan Cain'],'til It's Time To Say Goodbye,20306
2642,"['album rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",,,,,,,,,,,,,,,Jim Croce,['Jim Croce'],Chain Gang Medley,20317
2643,"['adult standards', 'mellow gold', 'soft rock']",,,,,,,,,,,,,,,Dan Hill,['Dan Hill'],Growin' Up,20318
2644,[],,,,,,,,,,,,,,,People's Choice,"[""People's Choice""]",Nursery Rhymes (Part I),20325
2645,"['dutch pop', 'eurodance', 'europop', 'italian disco']",,,,,,,,,,,,,,,C.C.,"['C.C.', 'Company']",Daydreamer,20326
2646,"['classic soul', 'motown', 'northern soul', 'soul', 'southern soul']",,,,,,,,,,,,,,,Edwin Starr,['Edwin Starr'],Abyssinia Jones,20334
2647,"['album rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']",,,,,,,,,,,,,,,Bob Dylan,['Bob Dylan'],Hurricane (Part 1),20339
2648,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",,,,,,,,,,,,,,,Bruce Springsteen,['Bruce Springsteen'],Tenth Avenue Freeze-out,20344
2649,"['bebop', 'cool jazz', 'hard bop', 'jazz saxophone', 'soul jazz']",,,,,,,,,,,,,,,Houston Person,['Houston Person'],Disco Sax/for The Love Of You,20345
2650,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'mellow gold', 'new wave pop', 'soft rock']",,,,,,,,,,,,,,,Olivia Newton-John,['Olivia Newton-John'],Let It Shine/He Ain't Heavy...He's My Brother,20352
2651,,,,,,,,,,,,,,,,Conway Twitty with Joni Lee,['Conway Twitty with Joni Lee'],Don't Cry Joni,20353
2652,[],,,,,,,,,,,,,,,Biddu Orchestra,['Biddu Orchestra'],I Could Have Danced All Night/Jump For Joy,20355
2653,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",,,,,,,,,,,,,,,The Isley Brothers,['The Isley Brothers'],For The Love Of You (Part 1&2),20357
2654,,,,,,,,,,,,,,,,The Atlanta Disco Band,['The Atlanta Disco Band'],Bad Luck,20361
2655,[],170.506,False,,,,,,,,,,,,13.0,S.S.O.,['S.S.O.'],Tonight's The Night,20363
2656,[],,,,,,,,,,,,,,,The Road Apples,['The Road Apples'],Let's Live Together,20364
2657,['traditional soul'],,,,,,,,,,,,,,,Debbie Taylor,['Debbie Taylor'],I Don't Wanna Leave You,20368
2658,"['blues rock', 'classic rock', 'country rock', 'hard rock', 'southern rock']",,,,,,,,,,,,,,,Black Oak Arkansas,['Black Oak Arkansas'],Strong Enough To Be Gentle,20380
2659,[],,,,,,,,,,,,,,,AWB,['AWB'],School Boy Crush,20382
2660,[],161.784,False,,,,,,,,,,,,0.0,Purple Reign,['Purple Reign'],This Old Man,20383
2661,,,,,,,,,,,,,,,,Moonlion,['Moonlion'],The Little Drummer Boy,20388
2662,[],,,,,,,,,,,,,,,David Geddes,['David Geddes'],The Last Game Of The Season (A Blind Man In The Bleachers),20391
2663,,,,,,,,,,,,,,,,Kenny Starr,['Kenny Starr'],The Blind Man In The Bleachers,20394
2664,[],,,,,,,,,,,,,,,The Eleventh Hour,['The Eleventh Hour'],Hollywood Hot,20397
2665,"['deep disco', 'disco', 'philly soul', 'post-disco']",,,,,,,,,,,,,,,The Ritchie Family,['The Ritchie Family'],I Want To Dance With You (Dance With Me),20409
2666,['classic soul'],,,,,,,,,,,,,,,Pete Wingfield,['Pete Wingfield'],Eighteen With A Bullet,20411
2667,[],,,,,,,,,,,,,,,The Hudson Brothers,['The Hudson Brothers'],Lonely School Year,20416
2668,[],,,,,,,,,,,,,,,David Crosby/Graham Nash,['David Crosby/Graham Nash'],Carry Me,20417
2669,[],,,,,,,,,,,,,,,Firefly,['Firefly'],Hey There Little Firefly Part I,20418
2670,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",,,,,,,,,,,,,,,Linda Ronstadt,['Linda Ronstadt'],Heat Wave/love Is A Rose,20421
2671,[],,,,,,,,,,,,,,,Jim Gilstrap,['Jim Gilstrap'],I'm On Fire,20428
2672,['british blues'],,,,,,,,,,,,,,,Jim Capaldi,['Jim Capaldi'],Love Hurts,20429
2673,,,,,,,,,,,,,,,,People's Choice,"[""People's Choice""]",Do It Any Way You Wanna,20432
2674,"['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm']",,,,,,,,,,,,,,,B.T. Express,['B.T. Express'],Give It What You Got/Peace Pipe,20438
2675,,,,,,,,,,,,,,,,Ron Banks,"['Ron Banks', 'The Dramatics']",(I'm Going By) The Stars In Your Eyes,20439
2676,[],,,,,,,,,,,,,,,U.S. 1,['U.S. 1'],Bye Bye Baby,20440
2677,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",,,,,,,,,,,,,,,The Allman Brothers Band,['The Allman Brothers Band'],Nevertheless/Louisiana Lou And Three Card Monty John,20452
2678,"['funk', 'rare groove']",,,,,,,,,,,,,,,The Jimmy Castor Bunch,['The Jimmy Castor Bunch'],King Kong - Pt. I,20456
2679,['album rock'],,,,,,,,,,,,,,,Roger Daltrey,['Roger Daltrey'],Come And Get Your Love,20460
2680,,,,,,,,,,,,,,,,John Livigni,['John Livigni'],Machines,20463
2681,['plunder'],,,,,,,,,,,,,,,The Grateful Dead,['The Grateful Dead'],The Music Never Stopped,20469
2682,[],,,,,,,,,,,,,,,Cheech,"['Cheech', 'Chong']",(How I Spent My Summer Vacation) Or A Day At The Beach With Pedro & Man - P,20471
2683,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic country pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",,,,,,,,,,,,,,,B.J. Thomas,['B.J. Thomas'],Help Me Make It (To My Rockin' Chair),20473
2684,['southern soul'],,,,,,,,,,,,,,,Arthur Alexander,['Arthur Alexander'],Every Day I Have To Cry Some,20478
2685,['theme'],,,,,,,,,,,,,,,Mike Post,['Mike Post'],Manhattan Spiritual,20482
2686,['outlaw country'],,,,,,,,,,,,,,,Jessi Colter,['Jessi Colter'],What's Happened To Blue Eyes/You Ain't Never Been Loved (Like I'm Gonna Lov,20489
2687,['finnish punk'],,,,,,,,,,,,,,,Katfish,['Katfish'],Dear Prudence,20492
2688,[],,,,,,,,,,,,,,,Vicki Lawrence,['Vicki Lawrence'],The Other Woman,20497
2689,"['baroque pop', 'chamber pop', 'freak folk', 'funk', 'indie folk', 'indie rock', 'neo-psychedelic', 'new americana', 'stomp and holler']",,,,,,,,,,,,,,,Cotton,"['Cotton', ' Lloyd', 'Christian']",I Go To Pieces,20501
2690,[],,,,,,,,,,,,,,,David Bellamy,['David Bellamy'],Nothin' Heavy,20506
2691,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",,,,,,,,,,,,,,,Aretha Franklin,['Aretha Franklin'],Mr. D.J. (5 For The D.J.),20511
2692,,,,,,,,,,,,,,,,Paul Anka/Odia Coates,['Paul Anka/Odia Coates'],(I Believe) There's Nothing Stronger Than Our Love,20512
2693,,,,,,,,,,,,,,,,Paul Simon/Phoebe Snow,['Paul Simon/Phoebe Snow'],Gone At Last,20515
2694,,140.76,False,0.336,0.1479999999999999,9.0,-24.039,1.0,0.0515,0.901,0.904,0.0986,0.0547,119.831,18.0,"John Williams/""Jaws"" Soundtrack","['John Williams/""Jaws"" Soundtrack']","Main Title (Theme From ""Jaws"")",20521
2695,[],,,,,,,,,,,,,,,Gary Toms Empire,['Gary Toms Empire'],7-6-5-4-3-2-1 (Blow Your Whistle),20523
2696,[],,,,,,,,,,,,,,,John Dawson Read,['John Dawson Read'],A Friend Of Mine Is Going Blind,20524
2697,['bubblegum pop'],,,,,,,,,,,,,,,Jim Stafford,['Jim Stafford'],I Got Stoned And I Missed It,20525
2698,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'soft rock', 'sunshine pop']",,,,,,,,,,,,,,,The Grass Roots,['The Grass Roots'],Mamacita,20526
2699,,,,,,,,,,,,,,,,Baron Stewart,['Baron Stewart'],We Been Singin' Songs,20528
2700,[],,,,,,,,,,,,,,,AWB,['AWB'],If I Ever Lose This Heaven,20531
2701,['outlaw country'],,,,,,,,,,,,,,,Jessi Colter,['Jessi Colter'],You Ain't Never Been Loved (Like I'm Gonna Love You),20534
2702,,,,,,,,,,,,,,,,The Nitty Gritty Dirt Band,['The Nitty Gritty Dirt Band'],(All I Have To Do Is) Dream,20535
2703,,,,,,,,,,,,,,,,Pat Lundi,['Pat Lundi'],Party Music,20538
2704,['funk'],,,,,,,,,,,,,,,Buddy Miles,['Buddy Miles'],Rockin' And Rollin' On The Streets Of Hollywood,20541
2705,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",,,,,,,,,,,,,,,Chicago,['Chicago'],Brand New Love Affair (Part I & II),20542
2706,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",,,,,,,,,,,,,,,Ray Charles,['Ray Charles'],Living For The City,20548
2707,,,,,,,,,,,,,,,,The Captain,"['The Captain', 'Tennille']",Love Will Keep Us Together,20554
2708,,,,,,,,,,,,,,,,The Choice Four,['The Choice Four'],When You're Young And In Love,20555
2709,[],,,,,,,,,,,,,,,Ralph Carter,['Ralph Carter'],When You're Young And In Love,20557
2710,,,,,,,,,,,,,,,,Hamilton Bohannon,['Hamilton Bohannon'],Foot Stompin Music,20558
2711,"['adult standards', 'easy listening', 'lounge']",,,,,,,,,,,,,,,Frank Sinatra,['Frank Sinatra'],I Believe I'm Gonna Love You,20567
2712,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",,,,,,,,,,,,,,,Smokey,['Smokey'],If You Think You Know How To Love Me,20575
2713,[],,,,,,,,,,,,,,,The Hudson Brothers,['The Hudson Brothers'],Rendezvous,20577
2714,[],,,,,,,,,,,,,,,Sharon Paige and Harold Melvin,"['Sharon Paige and Harold Melvin', 'The Blue Notes']",Hope That We Can Be Together Soon,20578
2715,,,,,,,,,,,,,,,,East L.A. Car Pool,['East L.A. Car Pool'],Like They Say In L.A.,20582
2716,,,,,,,,,,,,,,,,Christopher Paul,"['Christopher Paul', 'Shawn']",For Your Love,20591
2717,[],,,,,,,,,,,,,,,Jim Gilstrap,['Jim Gilstrap'],House Of Strangers,20593
2718,[],,,,,,,,,,,,,,,Travis Wammack,['Travis Wammack'],(Shu-Doo-Pa-Poo-Poop) Love Being Your Fool,20594
2719,,,,,,,,,,,,,,,,Tony Camillo's Bazuka,"[""Tony Camillo's Bazuka""]",Dynomite-Part I,20597
2720,,,,,,,,,,,,,,,,Van McCoy,"['Van McCoy', 'The Soul City Symphony']",The Hustle,20598
2721,,,,,,,,,,,,,,,,Moments,['Moments'],Look At Me (I'm In Love),20599
2722,"['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul', 'soul jazz']",,,,,,,,,,,,,,,The Blackbyrds,['The Blackbyrds'],Flyin' High,20601
2723,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",,,,,,,,,,,,,,,Linda Ronstadt,['Linda Ronstadt'],It Doesn't Matter Anymore/When Will I Be Loved,20605
2724,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",,,,,,,,,,,,,,,Gladys Knight,"['Gladys Knight', 'The Pips']",The Way We Were/try To Remember,20607
2725,,,,,,,,,,,,,,,,Jud Strunk,['Jud Strunk'],The Biggest Parakeets In Town,20616
2726,[],,,,,,,,,,,,,,,Debbie Campbell,['Debbie Campbell'],Please Tell Him That I Said Hello,20632
2727,[],,,,,,,,,,,,,,,Love Childs Afro Cuban Blues Band,['Love Childs Afro Cuban Blues Band'],Life And Death In G&A,20633
2728,[],,,,,,,,,,,,,,,Reparata,['Reparata'],Shoes,20634
2729,[],,,,,,,,,,,,,,,The Reflections,['The Reflections'],Three Steps From True Love,20636
2730,"['album rock', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",,,,,,,,,,,,,,,Ringo Starr,['Ringo Starr'],It's All Down To Goodnight Vienna/Oo-Wee,20640
2731,,,,,,,,,,,,,,,,Consumer Rapport,['Consumer Rapport'],Ease On Down The Road,20644
2732,"['classic soul', 'funk', 'post-disco']",,,,,,,,,,,,,,,Leon Haywood,['Leon Haywood'],Come An' Get Yourself Some,20645
2733,[],,,,,,,,,,,,,,,The Elton John Band,['The Elton John Band'],Philadelphia Freedom,20646
2734,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",,,,,,,,,,,,,,,Kool,"['Kool', 'The Gang']",Spirit Of The Boogie/Summer Madness,20647
2735,[],,,,,,,,,,,,,,,AWB,['AWB'],Cut The Cake,20653
2736,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'rock-and-roll']",,,,,,,,,,,,,,,Bobby Vinton,['Bobby Vinton'],Wooden Heart,20655
2737,[],,,,,,,,,,,,,,,Sugarloaf/Jerry Corbetta,['Sugarloaf/Jerry Corbetta'],Stars In My Eyes,20665
2738,,,,,,,,,,,,,,,,Billy Thunderkloud,"['Billy Thunderkloud', 'The Chieftones']",What Time Of Day,20667
2739,"['acoustic pop', 'chamber pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'viral pop']",,,,,,,,,,,,,,,Canyon,['Canyon'],Top Of The World (Make My Reservation),20676
2740,,,,,,,,,,,,,,,,Disco Tex,"['Disco Tex', 'The Sex-O-Lettes']","I Wanna Dance Wit' Choo (Doo Dat Dance), Part I",20679
2741,,,,,,,,,,,,,,,,Ron Banks,"['Ron Banks', 'The Dramatics']",Me And Mrs. Jones,20681
2742,"['brill building pop', 'classic soul', 'motown', 'soul', 'southern soul']",,,,,,,,,,,,,,,Ike,"['Ike', 'Tina Turner']",Baby-Get It On,20689
2743,"['adult standards', 'classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm']",,,,,,,,,,,,,,,Tavares,['Tavares'],Remember What I Told You To Forget/My Ship,20697
2744,[],,,,,,,,,,,,,,,Boomer Castleman,['Boomer Castleman'],Judy Mae,20699
2745,,,,,,,,,,,,,,,,Paul Anka with Odia Coates,['Paul Anka with Odia Coates'],I Don't Like To Sleep Alone,20701
2746,"['bossa nova', 'cool jazz', 'jazz funk', 'soul jazz']",,,,,,,,,,,,,,,Herbie Mann,['Herbie Mann'],Hijack,20718
2747,[],,,,,,,,,,,,,,,Gene Cotton,['Gene Cotton'],Damn It All,20719
2748,[],,,,,,,,,,,,,,,Northern Light,['Northern Light'],Minnesota,20724
2749,['classic uk pop'],,,,,,,,,,,,,,,Daniel Boone,['Daniel Boone'],Run Tell The People,20727
2750,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",,,,,,,,,,,,,,,New Birth,['New Birth'],Granddaddy (Part 1),20728
2751,"['dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'punk blues', 'rock']",,,,,,,,,,,,,,,Albert Hammond,['Albert Hammond'],99 Miles From L.a.,20736
2752,['british choir'],,,,,,,,,,,,,,,The 21st Century,['The 21st Century'],Remember The Rain?,20737
2753,"['adult standards', 'easy listening', 'lounge']",,,,,,,,,,,,,,,Frank Sinatra,['Frank Sinatra'],Anytime (I'll Be There),20745
2754,"['funk', 'rare groove']",,,,,,,,,,,,,,,The Jimmy Castor Bunch,['The Jimmy Castor Bunch'],The Bertha Butt Boogie-Part 1,20753
2755,"['adult standards', 'brill building pop', 'motown', 'rock-and-roll', 'soul', 'southern soul']",,,,,,,,,,,,,,,Ben E. King,['Ben E. King'],Supernatural Thing - Part I,20760
2756,"['album rock', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",,,,,,,,,,,,,,,Ringo Starr,['Ringo Starr'],No No Song/snookeroo,20765
2757,[],,,,,,,,,,,,,,,Henry Gross,['Henry Gross'],One More Tomorrow,20770
2758,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'rock-and-roll']",,,,,,,,,,,,,,,Bobby Vinton,['Bobby Vinton'],Beer Barrel Polka/Dick And Jane,20771
2759,[],,,,,,,,,,,,,,,Jim Gilstrap,['Jim Gilstrap'],Swing Your Daddy,20774
2760,"['album rock', 'blues rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",,,,,,,,,,,,,,,Joe Cocker,['Joe Cocker'],You Are So Beautiful/It's A Sin When You Love Somebody,20775
2761,,507.373,False,0.547,0.891,4.0,-9.119,0.0,0.0573,0.1719999999999999,0.00375,0.0506,0.534,92.416,15.0,Ramsey Lewis,"['Ramsey Lewis', 'Earth', ' Wind', 'Fire']",Sun Goddess,20777
2762,,,,,,,,,,,,,,,,Charlie Kulis,['Charlie Kulis'],Runaway,20778
2763,[],,,,,,,,,,,,,,,Odia Coates,['Odia Coates'],Don't Leave Me In The Morning,20780
2764,['freestyle'],,,,,,,,,,,,,,,Sweet Sensation,['Sweet Sensation'],Sad Sweet Dreamer,20785
2765,[],,,,,,,,,,,,,,,Nigel Olsson,['Nigel Olsson'],Only One Woman,20789
2766,"['adult standards', 'motown', 'soul']",,,,,,,,,,,,,,,Jackson 5,['Jackson 5'],I Am Love (Parts I & II),20796
2767,"['colombian pop', 'cumbia', 'ecuadorian pop', 'latin', 'latin pop', 'latin viral pop', 'pop reggaeton', 'tropical']",,,,,,,,,,,,,,,Fanny,['Fanny'],Butter Boy,20802
2768,"['chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",,,,,,,,,,,,,,,The Chi-lites,['The Chi-lites'],Toby/that's How Long,20807
2769,[],,,,,,,,,,,,,,,Dennis Yost,"['Dennis Yost', 'The Classics IV']",My First Day Without Her,20809
2770,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",,,,,,,,,,,,,,,Al Martino,['Al Martino'],To The Door Of The Sun (Alle Porte Del Sole),20818
2771,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",,,,,,,,,,,,,,,The Pointer Sisters,['The Pointer Sisters'],Live Your Life Before You Die,20820
2772,[],,,,,,,,,,,,,,,Odia Coates,['Odia Coates'],Showdown,20821
2773,[],,,,,,,,,,,,,,,AWB,['AWB'],Pick Up The Pieces,20828
2774,"['classic soundtrack', 'scorecore', 'soundtrack']",,,,,,,,,,,,,,,Randy Edelman,['Randy Edelman'],Everybody Wants To Find A Bluebird,20834
2775,,,,,,,,,,,,,,,,The Hues Corporation,['The Hues Corporation'],Love Corporation,20835
2776,"['brill building pop', 'classic soul', 'funk', 'motown', 'soul', 'soul blues', 'southern soul', 'vocal jazz']",,,,,,,,,,,,,,,Solomon Burke,['Solomon Burke'],You And Your Baby Blues,20836
2777,['classic swedish pop'],,,,,,,,,,,,,,,Blue Swede,['Blue Swede'],Hush/I'm Alive,20839
2778,[],,,,,,,,,,,,,,,Dooley Silverspoon,['Dooley Silverspoon'],Bump Me Baby Part 1,20846
2779,,,,,,,,,,,,,,,,Jimmy Beaumont,"['Jimmy Beaumont', 'The Skyliners']",Where Have They Gone,20848
2780,['traditional rockabilly'],,,,,,,,,,,,,,,Al Downing,['Al Downing'],I'll Be Holding On,20854
2781,[],,,,,,,,,,,,,,,Sam Neely,['Sam Neely'],I Fought The Law,20855
2782,['british blues'],,,,,,,,,,,,,,,Jim Capaldi,['Jim Capaldi'],It's All Right,20867
2783,,,,,,,,,,,,,,,,Paul McCartney,"['Paul McCartney', 'Wings']",Junior's Farm/Sally G,20870
2784,,,,,,,,,,,,,,,,Hello People,['Hello People'],Future Shock,20875
2785,[],,,,,,,,,,,,,,,Stark,"['Stark', 'McBrien']",Isn't It Lonely Together,20877
2786,,182.293,False,0.783,0.756,9.0,-5.281,1.0,0.0551,0.501,0.0151,0.0658,0.91,108.574,18.0,Ramsey Lewis,"['Ramsey Lewis', 'Earth', ' Wind', 'Fire']",Hot Dawgit,20878
2787,,,,,,,,,,,,,,,,Paula Webb,['Paula Webb'],"Please, Mr. President",20879
2788,"['classic soul', 'motown', 'northern soul']",,,,,,,,,,,,,,,Al Wilson,['Al Wilson'],I Won't Last A Day Without You/Let Me Be The One,20880
2789,['bubblegum pop'],,,,,,,,,,,,,,,Jim Stafford,['Jim Stafford'],Your Bulldog Drinks Champagne,20883
2790,,,,,,,,,,,,,,,,Paul Anka with Odia Coates,['Paul Anka with Odia Coates'],One Man Woman/One Woman Man,20885
2791,[],,,,,,,,,,,,,,,Diamond Reo,['Diamond Reo'],Ain't That Peculiar,20888
2792,[],,,,,,,,,,,,,,,Charlie Ross,['Charlie Ross'],Thanks For The Smiles,20892
2793,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",,,,,,,,,,,,,,,Gladys Knight,"['Gladys Knight', 'The Pips']",I Feel A Song (In My Heart)/Don't Burn Down The Bridge,20911
2794,['cowboy western'],,,,,,,,,,,,,,,Roy Rogers,['Roy Rogers'],"Hoppy, Gene And Me",20913
2795,[],,,,,,,,,,,,,,,Carl Graves,['Carl Graves'],"Baby, Hang Up The Phone",20914
2796,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",,,,,,,,,,,,,,,The Isley Brothers,['The Isley Brothers'],Midnight Sky (Part 1),20915
2797,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",,,,,,,,,,,,,,,Al Green,['Al Green'],Sha-La-La (Make Me Happy),20917
2798,"['blues rock', 'british blues', 'electric blues', 'modern blues']",,,,,,,,,,,,,,,Splinter,['Splinter'],Costafine Town,20921
2799,"['classic schlager', 'german rock', 'schlager', 'volksmusik']",,,,,,,,,,,,,,,Michael Holm,['Michael Holm'],When A Child Is Born,20924
2800,[],,,,,,,,,,,,,,,Peter Shelley,['Peter Shelley'],Gee Baby,20932
2801,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",,,,,,,,,,,,,,,The O'Jays,"[""The O'Jays""]",Sunshine Part II,20934
2802,[],,,,,,,,,,,,,,,The Joneses,['The Joneses'],Sugar Pie Guy Pt. 1,20935
2803,"['funk', 'motown', 'soul']",,,,,,,,,,,,,,,James Brown,['James Brown'],Funky President (People It's Bad)/Coldblooded,20943
2804,"['album rock', 'art rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'symphonic rock']",,,,,,,,,,,,,,,Bachman-Turner Overdrive,['Bachman-Turner Overdrive'],You Ain't Seen Nothing Yet/Free Wheelin',20946
2805,,,,,,,,,,,,,,,,John Lennon,"['John Lennon', 'The Plastic Ono Nuclear Band']",Whatever Gets You Thru The Night,20954
2806,,,,,,,,,,,,,,,,The Hues Corporation,['The Hues Corporation'],Rockin' Soul,20964
2807,[],,,,,,,,,,,,,,,The Hudson Brothers,['The Hudson Brothers'],So You Are A Star,20974
2808,[],,,,,,,,,,,,,,,Cheech,"['Cheech', 'Chong']",Black Lassie (Featuring Johnny Stash),20976
2809,[],,,,,,,,,,,,,,,Gene Cotton,['Gene Cotton'],Sunshine Roses,20980
2810,"['classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'philly soul', 'quiet storm', 'soft rock', 'soul', 'southern soul']",,,,,,,,,,,,,,,The Spinners,['The Spinners'],Love Don't Love Nobody - Pt. I,20983
2811,"['bubblegum pop', 'classic uk pop']",,,,,,,,,,,,,,,Paper Lace,['Paper Lace'],The Black-Eyed Boys,20994
2812,['classic uk pop'],,,,,,,,,,,,,,,Terry Jacks,['Terry Jacks'],Rock 'N' Roll (I Gave You The Best Years Of My Life),20996
2813,[],,,,,,,,,,,,,,,Sam Neely,['Sam Neely'],You Can Have Her,20999
2814,[],,,,,,,,,,,,,,,Grand Canyon,['Grand Canyon'],Evil Boll-weevil,21002
2815,['classic country pop'],,,,,,,,,,,,,,,Donna Fargo,['Donna Fargo'],U.S. Of A,21006
2816,,,,,,,,,,,,,,,,Dionne Warwicke,"['Dionne Warwicke', 'Spinners']",Then Came You,21007
