,spotify_genre,track_duration_s,explicit_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spotify_popularity,main_artist,artist_list,song,index_empty_val
3254,"['adult standards', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Elvis Presley,['Elvis Presley'],I've Got A Thing About You Baby/Take Good Care Of Her,21302
3255,"['canadian post-rock', 'post-rock']",,,,,,,,,,,,,,,Think,['Think'],Once You Understand,21303
3256,,,,,,,,,,,,,,,,Cliff DeYoung,['Cliff DeYoung'],My Sweet Lady,21318
3257,,,,,,,,,,,,,,,,The Steve Miller Band,['The Steve Miller Band'],Your Cash Ain't Nothin' But Trash,21321
3258,,,,,,,,,,,,,,,,Bill Amesbury,['Bill Amesbury'],Virginia (Touch Me Like You Do),21323
3259,[],,,,,,,,,,,,,,,The Eleventh Hour,['The Eleventh Hour'],So Good,21324
3260,,,,,,,,,,,,,,,,Moments,['Moments'],Sexy Mama,21326
3261,"['folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'traditional folk']",,,,,,,,,,,,,,,Harry Chapin,['Harry Chapin'],WOLD,21336
3262,[],,,,,,,,,,,,,,,Southcote,['Southcote'],She,21341
3263,,,,,,,,,,,,,,,,Byron MacGregor,['Byron MacGregor'],Americans,21350
3264,,,,,,,,,,,,,,,,The De Franco Family,['The De Franco Family'],Abra-Ca-Dabra,21354
3265,[],,,,,,,,,,,,,,,New York City,['New York City'],"Quick, Fast, In A Hurry",21360
3266,"['contemporary gospel', 'gospel', 'praise']",,,,,,,,,,,,,,,Dorothy Norwood,['Dorothy Norwood'],There's Got To Be Rain In Your Life (To Appreciate The Sunshine),21361
3267,"['country rock', 'jangle pop', 'power pop', 'pub rock', 'roots rock']",,,,,,,,,,,,,,,NRBQ,['NRBQ'],Get That Gasoline Blues,21370
3268,,234.013,False,0.7059999999999998,0.441,5.0,-11.453,1.0,0.0312,0.0257,0.671,0.0724,0.979,162.095,0.0,The Steve Miller Band,['The Steve Miller Band'],The Joker,21372
3269,,,,,,,,,,,,,,,,Gordon Sinclair,['Gordon Sinclair'],The Americans (A Canadian's Opinion),21385
3270,"['classic soul', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'southern soul']",,,,,,,,,,,,,,,Isaac Hayes,['Isaac Hayes'],"""Joy"" Pt. I",21391
3271,,,,,,,,,,,,,,,,Paul McCartney,"['Paul McCartney', 'Wings']",Helen Wheels,21396
3272,"['bubblegum pop', 'classic uk pop', 'movie tunes']",,,,,,,,,,,,,,,Donny Osmond,['Donny Osmond'],When I Fall In Love/Are You Lonesome Tonight,21402
3273,[],,,,,,,,,,,,,,,Cheech,"['Cheech', 'Chong']",Sister Mary Elephant (Shudd-Up!),21405
3274,[],,,,,,,,,,,,,,,Coven,['Coven'],"One Tin Soldier, The Legend of Billy Jack",21416
3275,"['broadway', 'hollywood', 'show tunes']",,,,,,,,,,,,,,,Ashford,"['Ashford', 'Simpson']",(I'd Know You) Anywhere,21419
3276,,,,,,,,,,,,,,,,Harold Melvin,"['Harold Melvin', 'The Blue Notes']",The Love I Lost (Part 1),21426
3277,[],,,,,,,,,,,,,,,B.W. Stevenson,['B.W. Stevenson'],The River Of Love,21442
3278,"['contemporary country', 'country', 'country road', 'modern country rock']",,,,,,,,,,,,,,,Gary,"['Gary', 'Dave']",Could You Ever Love Me Again,21453
3279,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul']",,,,,,,,,,,,,,,Eddie Kendricks,['Eddie Kendricks'],Keep On Truckin' (Part 1),21455
3280,,,,,,,,,,,,,,,,Carole King,['Carole King'],CorazÃ³n,21457
3281,[],,,,,,,,,,,,,,,Keith Hampshire,['Keith Hampshire'],Big Time Operator,21461
3282,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",,,,,,,,,,,,,,,Ray Charles,['Ray Charles'],Come Live With Me,21470
3283,"['dance pop', 'hollywood', 'new wave pop', 'pop']",,,,,,,,,,,,,,,Cher,['Cher'],Half-Breed,21475
3284,"['lilith', 'pop rock']",,,,,,,,,,,,,,,Stories,['Stories'],Mammy Blue,21478
3285,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",,,,,,,,,,,,,,,Lobo,['Lobo'],Love Me For What I Am/there Ain't No Way,21479
3286,"['memphis soul', 'southern soul']",,,,,,,,,,,,,,,The Ovations (Featuring Louis Williams),['The Ovations (Featuring Louis Williams)'],"""Having A Party"" Medley",21484
3287,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']",,,,,,,,,,,,,,,Bette Midler,['Bette Midler'],Friends/chapel Of Love,21491
3288,[],,,,,,,,,,,,,,,Kevin Johnson,['Kevin Johnson'],Rock 'N Roll (I Gave You The Best Years of My Life),21494
3289,,,,,,,,,,,,,,,,Paul Simon (with The Dixie Hummingbirds),['Paul Simon (with The Dixie Hummingbirds)'],Loves Me Like A Rock,21509
3290,[],,,,,,,,,,,,,,,Cheech,"['Cheech', 'Chong']",Basketball Jones Featuring Tyrone Shoelaces,21512
3291,"['adult standards', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Elvis Presley,['Elvis Presley'],Raised On Rock/For Ol' Times Sake,21516
3292,,,,,,,,,,,,,,,,Nino Tempo,"['Nino Tempo', '5th Ave. Sax']",Sister James,21525
3293,,,,,,,,,,,,,,,,Moments,['Moments'],Gotta Find A Way,21527
3294,['classic uk pop'],,,,,,,,,,,,,,,Sutherland Brothers,"['Sutherland Brothers', 'Quiver']",(I Don't Want To Love You But) You Got Me Anyway,21532
3295,,,,,,,,,,,,,,,,Hank Wilson,['Hank Wilson'],Roll In My Sweet Baby's Arms/I'm So Lonesome I Could Cry,21536
3296,"['soft rock', 'sunshine pop']",,,,,,,,,,,,,,,Looking Glass,['Looking Glass'],Jimmy Loves Mary-Anne,21539
3297,[],,,,,,,,,,,,,,,Today's People,"[""Today's People""]",He,21574
3298,[],,,,,,,,,,,,,,,New York City,['New York City'],Make Me Twice The Man,21575
3299,,,,,,,,,,,,,,,,The Hues Corporation,['The Hues Corporation'],Freedom For The Stallion,21581
3300,['rare groove'],,,,,,,,,,,,,,,Maceo,"['Maceo', 'The Macks']",Parrty - Part I,21583
3301,['vintage swoon'],,,,,,,,,,,,,,,Kenny Karen,['Kenny Karen'],That's Why You Remember,21584
3302,"['bubblegum pop', 'classic uk pop', 'movie tunes']",,,,,,,,,,,,,,,Donny Osmond,['Donny Osmond'],A Million To One/Young Love,21586
3303,"['adult standards', 'mellow gold', 'soft rock']",,,,,,,,,,,,,,,Rod Stewart,['Rod Stewart'],Twisting The Night Away,21594
3304,"['comic', 'novelty']",,,,,,,,,,,,,,,Napoleon XIV,['Napoleon XIV'],"They're Coming To Take Me Away, Ha-Haaa!",21597
3305,,,,,,,,,,,,,,,,Sylvia,"['Sylvia', 'Ralfi Pagan']",Soul Je T'aime,21605
3306,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'motown', 'rock', 'singer-songwriter', 'soft rock', 'soul']",,,,,,,,,,,,,,,Carole King,['Carole King'],You Light Up My Life/Believe In Humanity,21607
3307,"['classic rock', 'classic uk pop', 'folk rock', 'soft rock']",,,,,,,,,,,,,,,Stealers Wheel,['Stealers Wheel'],Everyone's Agreed That Everything Will Turn Out Fine,21620
3308,,,,,,,,,,,,,,,,The Incredible Bongo Band,['The Incredible Bongo Band'],Bongo Rock,21621
3309,"['classic soul', 'funk', 'motown', 'rhythm and blues', 'soul', 'southern soul']",,,,,,,,,,,,,,,Clarence Carter,['Clarence Carter'],Sixty Minute Man/Mother-In-Law,21633
3310,[],,,,,,,,,,,,,,,Coven,['Coven'],One Tin Soldier (The Legend of Billy Jack),21634
3311,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']",,,,,,,,,,,,,,,The Intruders,['The Intruders'],I'll Always Love My Mama (Part I),21639
3312,[],,,,,,,,,,,,,,,Sylvia (r&b),['Sylvia (r&b)'],Didn't I,21644
3313,,,,,,,,,,,,,,,,Paul McCartney,"['Paul McCartney', 'Wings']",My Love,21648
3314,[],,,,,,,,,,,,,,,Sylvia (r&b),['Sylvia (r&b)'],Pillow Talk,21653
3315,"['country rock', 'folk', 'outlaw country', 'roots rock', 'texas country', 'traditional folk']",,,,,,,,,,,,,,,Jerry Jeff Walker,['Jerry Jeff Walker'],L.a. Freeway,21657
3316,[],,,,,,,,,,,,,,,Chairman Of The Board,['Chairman Of The Board'],Finder's Keepers,21663
3317,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']",,,,,,,,,,,,,,,The Temptations,['The Temptations'],The Plastic Man,21671
3318,"['bubblegum pop', 'classic uk pop', 'motown']",,,,,,,,,,,,,,,Johnny Nash,['Johnny Nash'],My Merry-go-round,21677
3319,[],,,,,,,,,,,,,,,Keith Hampshire,['Keith Hampshire'],First Cut Is The Deepest,21692
3320,[],,,,,,,,,,,,,,,Fire,"['Fire', 'Rain']",Hello Stranger,21694
3321,,,,,,,,,,,,,,,,Gunhill Road,['Gunhill Road'],Back When My Hair Was Short,21697
3322,"['adult standards', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Elvis Presley,['Elvis Presley'],Steamroller Blues/Fool,21706
3323,"['classic soul', 'funk', 'motown', 'rhythm and blues', 'soul', 'southern soul']",,,,,,,,,,,,,,,Clarence Carter,['Clarence Carter'],Mother-in-law,21710
3324,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",,,,,,,,,,,,,,,Ray Charles,['Ray Charles'],I Can Make It Thru The Days (But Oh Those Lonely Nights),21713
3325,"['chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",,,,,,,,,,,,,,,The Chi-lites,['The Chi-lites'],My Heart Just Keeps On Breakin',21715
3326,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",,,,,,,,,,,,,,,John,"['John', 'Ernest']",Super Fly Meets Shaft,21722
3327,[],,,,,,,,,,,,,,,The South Side Movement,['The South Side Movement'],I' Been Watchin' You,21728
3328,,,,,,,,,,,,,,,,The Blue Ridge Rangers,['The Blue Ridge Rangers'],Hearts Of Stone,21732
3329,,,,,,,,,,,,,,,,Stephen Stills-Manassas,['Stephen Stills-Manassas'],Isn't It About Time,21733
3330,"['brill building pop', 'piano rock', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Jerry Lee Lewis,['Jerry Lee Lewis'],Drinking Wine Spo-dee O'dee,21737
3331,,,,,,,,,,,,,,,,Jud Strunk,['Jud Strunk'],Daisy A Day,21745
3332,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",,,,,,,,,,,,,,,Engelbert Humperdinck,['Engelbert Humperdinck'],I'm Leavin' You,21752
3333,[],,,,,,,,,,,,,,,The Mystic Moods,['The Mystic Moods'],Cosmic Sea,21759
3334,"['bubblegum pop', 'classic uk pop']",,,,,,,,,,,,,,,The New Seekers,['The New Seekers'],"Pinball Wizard/See Me, Feel Me",21765
3335,,,,,,,,,,,,,,,,Martin Mull and Orchestra,['Martin Mull and Orchestra'],Dueling Tubas,21767
3336,"['deep groove house', 'deep house', 'disco house', 'house', 'uk dance']",,,,,,,,,,,,,,,Sonny,"['Sonny', 'Cher']","Mama Was A Rock And Roll Singer, Papa Used To Write All Her Songs Part 1",21802
3337,['classic uk pop'],,,,,,,,,,,,,,,Don Fardon,['Don Fardon'],Delta Queen,21803
3338,,,,,,,,,,,,,,,,The Partridge Family Starring Shirley Jones,"['The Partridge Family Starring Shirley Jones', 'David Cassidy']",Friend And A Lover,21805
3339,,,,,,,,,,,,,,,,Deliverance/Eric Weissberg,"['Deliverance/Eric Weissberg', 'Steve Mandell']",Dueling Banjos,21809
3340,"['album rock', 'blues rock', 'classic rock', 'classic uk pop', 'glam rock', 'hard rock', 'rock']",,,,,,,,,,,,,,,Slade,['Slade'],Gudbuy T' Jane,21812
3341,[],,,,,,,,,,,,,,,Uncle Dog,['Uncle Dog'],River Road,21814
3342,[],,,0.7319999999999999,0.7309999999999999,2.0,-9.465000000000002,1.0,0.0392,0.185,0.0283,0.0723,0.971,128.713,,Gallery,['Gallery'],Big City Miss Ruth Ann,21820
3343,"['album rock', 'blues rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",,,,,,,,,,,,,,,Alice Cooper,['Alice Cooper'],Hello Hurray,21825
3344,['classic country pop'],,,,,,,,,,,,,,,Joe Stampley,['Joe Stampley'],Soul Song,21832
3345,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'soft rock', 'sunshine pop']",,,,,,,,,,,,,,,The Grass Roots,['The Grass Roots'],Love Is What You Make It,21833
3346,['soul jazz'],,,,,,,,,,,,,,,Ramsey Lewis,['Ramsey Lewis'],Kufanya Mapenzi (Making Love),21837
3347,['bubblegum pop'],,,,,,,,,,,,,,,Austin Roberts,['Austin Roberts'],Keep On Singing,21843
3348,[],,,,,,,,,,,,,,,Dennis Yost,"['Dennis Yost', 'The Classics IV']",Rosanna,21845
3349,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'soft rock', 'sunshine pop']",,,,,,,,,,,,,,,The Association,['The Association'],"Names, Tags, Numbers & Labels",21846
3350,,,,,,,,,,,,,,,,The Blue Ridge Rangers,['The Blue Ridge Rangers'],Jambalaya (On The Bayou),21847
3351,[],,,,,,,,,,,,,,,Sam Neely,['Sam Neely'],Rosalie,21848
3352,['folk'],,,,,,,,,,,,,,,Shawn Phillips,['Shawn Phillips'],Lost Horizon,21852
3353,"['electro swing', 'nu jazz']",,,,,,,,,,,,,,,Circus,['Circus'],"Stop, Wait & Listen",21854
3354,"['funk', 'motown', 'soul']",,,,,,,,,,,,,,,James Brown,['James Brown'],I Got Ants In My Pants (and i want to dance) (Part 1),21858
3355,[],,,,,,,,,,,,,,,Les Emmerson,['Les Emmerson'],Control Of Me,21860
3356,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul']",,,,,,,,,,,,,,,Eddie Kendricks,['Eddie Kendricks'],Girl You Need A Change Of Mind (Part 1),21861
3357,[],,,,,,,,,,,,,,,Travis Wammack,['Travis Wammack'],How Can I Tell You,21869
3358,,,,,,,,,,,,,,,,Rick Nelson,"['Rick Nelson', 'The Stone Canyon Band']",Palace Guard,21870
3359,,,,,,,,,,,,,,,,Michael Redway,['Michael Redway'],Good Morning,21871
3360,,,,,,,,,,,,,,,,Little Jimmy Osmond,['Little Jimmy Osmond'],Tweedlee Dee,21889
3361,[],,,,,,,,,,,,,,,Keith Hampshire,['Keith Hampshire'],Daytime Night-Time,21890
3362,"['classic soul', 'northern soul', 'philly soul']",,,,,,,,,,,,,,,Bunny Sigler,['Bunny Sigler'],Tossin' And Turnin',21895
3363,['deep motown'],,,,,,,,,,,,,,,Holland-Dozier,['Holland-Dozier'],Don't Leave Me Starvin' For Your Love (Part 1),21901
3364,"['adult standards', 'bubblegum pop', 'classic uk pop', 'country rock', 'mellow gold', 'native american', 'soft rock']",,,,,,,,,,,,,,,Rita Coolidge,['Rita Coolidge'],Fever/My Crew,21906
3365,"['bubblegum pop', 'classic uk pop']",,,,,,,,,,,,,,,The New Seekers,['The New Seekers'],Come Softly To Me,21909
3366,,,,,,,,,,,,,,,,The Partridge Family Starring Shirley Jones,"['The Partridge Family Starring Shirley Jones', 'David Cassidy']",Looking Through The Eyes Of Love,21911
3367,,,,,,,,,,,,,,,,James Brown-Lyn Collins,['James Brown-Lyn Collins'],What My Baby Needs Now Is A Little More Lovin',21914
3368,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'rock-and-roll']",,,,,,,,,,,,,,,Bobby Vinton,['Bobby Vinton'],But I Do,21917
3369,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",,,,,,,,,,,,,,,Uriah Heep,['Uriah Heep'],Blind Eye/Sweet Lorraine,21918
3370,"['classic country pop', 'nashville sound']",,,,,,,,,,,,,,,Dottie West,['Dottie West'],If It's All Right With You,21919
3371,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",,,,,,,,,,,,,,,The Who,['The Who'],The Relay,21922
3372,,,,,,,,,,,,,,,,Joe Cocker and The Chris Stainton Band,['Joe Cocker and The Chris Stainton Band'],Woman To Woman,21927
3373,['classic soul'],,,,,,,,,,,,,,,Merry Clayton,['Merry Clayton'],"Oh No, Not My Baby",21928
3374,[],,,,,,,,,,,,,,,Anacostia,['Anacostia'],On And Off (Part 1),21932
3375,,,,,,,,,,,,,,,,Clean Living,['Clean Living'],In Heaven There Is No Beer,21941
3376,"['adult standards', 'easy listening', 'lounge']",,,,,,,,,,,,,,,Wayne Newton,['Wayne Newton'],Anthem,21942
3377,"['classic soul', 'motown', 'philly soul', 'soul', 'southern soul']",,,,,,,,,,,,,,,Joe Simon,['Joe Simon'],Trouble In My Home/I Found My Dad,21953
3378,[],,,,,,,,,,,,,,,Dennis Yost,"['Dennis Yost', 'The Classics IV']",What Am I Crying For?,21954
3379,"['blues rock', 'classic rock', 'michigan indie']",,,,,,,,,,,,,,,Brownsville Station,['Brownsville Station'],The Red Back Spider,21962
3380,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",,,,,,,,,,,,,,,Chicago,['Chicago'],Dialogue (Part I & II),21964
3381,"['classic uk pop', 'merseybeat']",,,,,,,,,,,,,,,Mary Hopkin,['Mary Hopkin'],Knock Knock Who's There,21970
3382,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",,,,,,,,,,,,,,,Yes,['Yes'],And You And I (Part II),21977
3383,"['funk', 'soul']",,,,,,,,,,,,,,,Lyn Collins,['Lyn Collins'],Me And My Baby Got A Good Thing Going,21979
3384,['bubblegum pop'],,,,,,,,,,,,,,,The Heywoods,['The Heywoods'],Special Someone,21988
3385,"['instrumental soul', 'soul jazz']",,,,,,,,,,,,,,,The Delegates,['The Delegates'],Convention '72,21991
3386,,,,,,,,,,,,,,,,Rick Nelson,"['Rick Nelson', 'The Stone Canyon Band']",Garden Party,22000
3387,"['classic soul', 'soul', 'soul blues', 'southern soul', 'southern soul blues']",,,,,,,,,,,,,,,Denise LaSalle,['Denise LaSalle'],Man Sized Job,22003
3388,['deep motown'],,,,,,,,,,,,,,,Holland-Dozier,['Holland-Dozier'],Why Can't We Be Lovers,22005
3389,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",,,,,,,,,,,,,,,Chuck Berry,['Chuck Berry'],My Ding-A-Ling,22011
3390,"['british blues', 'bubblegum pop', 'classic garage rock', 'classic rock', 'classic uk pop', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'pub rock']",,,,,,,,,,,,,,,The Move,['The Move'],Do Ya,22021
3391,[],,,,,,,,,,,,,,,Sam Neely,['Sam Neely'],Loving You Just Crossed My Mind,22025
3392,"['chicago soul', 'southern soul']",,,,,,,,,,,,,,,Laura Lee,['Laura Lee'],If You Can Beat Me Rockin' (You Can Have My Chair),22027
3393,[],,,,,,,,,,,,,,,Tony Cole,['Tony Cole'],Suite: Man And Woman,22032
3394,"['bubblegum pop', 'classic uk pop', 'movie tunes']",,,,,,,,,,,,,,,Donny Osmond,['Donny Osmond'],Why/Lonely Boy,22034
3395,"['adult standards', 'easy listening', 'lounge']",,,,,,,,,,,,,,,Wayne Newton,['Wayne Newton'],Can't You Hear The Song?,22040
3396,"['arkansas country', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Billy Lee Riley,['Billy Lee Riley'],I Got A Thing About You Baby,22044
3397,"['dark trap', 'emo rap', 'underground hip hop']",,,,,,,,,,,,,,,Bones,['Bones'],Roberta,22045
3398,,,,,,,,,,,,,,,,Joe Cocker and The Chris Stainton Band,['Joe Cocker and The Chris Stainton Band'],Midnight Rider,22047
3399,"['funk', 'motown', 'soul']",,,,,,,,,,,,,,,James Brown,['James Brown'],Get On The Good Foot-Part 1,22049
3400,[],,,,,,,,,,,,,,,Gladstone,['Gladstone'],A Piece Of Paper,22050
3401,[],,,,,,,,,,,,,,,National Lampoon,['National Lampoon'],Deteriorata,22053
3402,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",,,,,,,,,,,,,,,B.B. King,['B.B. King'],Guess Who/Them Changes,22066
3403,"['chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",,,,,,,,,,,,,,,The Chi-lites,['The Chi-lites'],A Lonely Man/The Man & The Woman (The Boy & The Girl),22067
3404,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",,,,,,,,,,,,,,,Barbra Streisand,['Barbra Streisand'],Sing A Song/Make Your Own Kind Of Music,22090
3405,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll']",,,,,,,,,,,,,,,Tommy Roe,['Tommy Roe'],"Mean Little Woman, Rosalie",22099
3406,[],,,,,,,,,,,,,,,Tim Davis,['Tim Davis'],Buzzy Brown,22109
3407,[],,,,,,,,,,,,,,,Travis Wammack,['Travis Wammack'],Whatever Turns You On,22119
3408,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",,,,,,,,,,,,,,,Barbra Streisand,['Barbra Streisand'],Sweet Inspiration/Where You Lead,22134
3409,,,,,,,,,,,,,,,,Aretha Franklin,"['Aretha Franklin', 'James Cleveland', 'The Southern California Community Choir']",Wholy Holy,22141
3410,,,,,,,,,,,,,,,,Jamestown Massacre,['Jamestown Massacre'],Summer Sun,22142
3411,[],,,,,,,,,,,,,,,Lenny Welch,['Lenny Welch'],A Sunday Kind Of Love,22143
3412,,,,,,,,,,,,,,,,The Partridge Family Starring Shirley Jones,"['The Partridge Family Starring Shirley Jones', 'David Cassidy']",Breaking Up Is Hard To Do,22149
3413,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']",,,,,,,,,,,,,,,Harold Melvin,"['Harold Melvin', 'The Blue Notes']",I Miss You (Part I),22162
3414,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",,,,,,,,,,,,,,,Bob Seger,['Bob Seger'],If I Were A Carpenter,22163
3415,,,,,,,,,,,,,,,,The Fabulous Rhinestones,['The Fabulous Rhinestones'],What A Wonderful Thing We Have,22165
3416,"['chicago soul', 'southern soul']",,,,,,,,,,,,,,,Laura Lee,['Laura Lee'],Rip Off,22172
3417,,,,,,,,,,,,,,,,The Honey Cone,['The Honey Cone'],Sittin' On A Time Bomb (Waitin' For The Hurt To Come),22176
3418,"['funk', 'motown', 'soul']",,,,,,,,,,,,,,,Billy Preston,['Billy Preston'],Outa-Space,22179
3419,"['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'soft rock', 'sunshine pop']",,,,,,,,,,,,,,,The Grass Roots,['The Grass Roots'],The Runway,22182
3420,[],,,,,,,,,,,,,,,The James Brown Soul Train,['The James Brown Soul Train'],Honky Tonk - Part 1,22183
3421,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",,,,,,,,,,,,,,,Ray Charles,['Ray Charles'],"Look What They've Done To My Song, Ma",22184
3422,"['blues rock', 'classic rock', 'psychedelic rock', 'rock']",,,,,,,,,,,,,,,Janis Joplin,['Janis Joplin'],Down On Me,22193
3423,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'folk rock', 'mellow gold', 'rock', 'soft rock']",,,,,,,,,,,,,,,Wings,['Wings'],Mary Had A Little Lamb/Little Woman Love,22199
3424,[],,,,,,,,,,,,,,,Vigrass,"['Vigrass', 'Osborne']",Men Of Learning,22203
3425,,,,,,,,,,,,,,,,Jackie DeShannon,['Jackie DeShannon'],Vanilla Ã“lay,22205
